Church,Address,Phone,Communities Served,Category,Day,Time Start,Time End,Service Name,Schedule Type,Language,Location,Pattern,Event Date,Time Relation,Reference Service,Notes
St Edward the Confessor,"785 Newark-Granville Rd, Granville, Ohio 43023",(740) 587-3254,Canal Winchester,Mass,Mon,9:00 AM,,Mass,weekday,English,Church of St. Edward the Confessor,,,,,
St Edward the Confessor,"785 Newark-Granville Rd, Granville, Ohio 43023",(740) 587-3254,Canal Winchester,Mass,Tue,9:00 AM,,Mass,weekday,English,Church of St. Edward the Confessor,,,,,
St Edward the Confessor,"785 Newark-Granville Rd, Granville, Ohio 43023",(740) 587-3254,Canal Winchester,Mass,Wed,9:00 AM,,Mass,weekday,English,Church of St. Edward the Confessor,,,,,
St Edward the Confessor,"785 Newark-Granville Rd, Granville, Ohio 43023",(740) 587-3254,Canal Winchester,Mass,Thu,9:00 AM,,Mass,weekday,English,Church of St. Edward the Confessor,,,,,
St Edward the Confessor,"785 Newark-Granville Rd, Granville, Ohio 43023",(740) 587-3254,Canal Winchester,Mass,Fri,9:00 AM,,Mass,weekday,English,Church of St. Edward the Confessor,,,,,
St Edward the Confessor,"785 Newark-Granville Rd, Granville, Ohio 43023",(740) 587-3254,Canal Winchester,Mass,Sat,5:00 PM,,Mass,saturday,English,Church of St. Edward the Confessor,,,,,vigil
St Edward the Confessor,"785 Newark-Granville Rd, Granville, Ohio 43023",(740) 587-3254,Canal Winchester,Mass,Sun,10:45 AM,,Mass,sunday,English,Church of St. Edward the Confessor,,,,,
St Edward the Confessor,"785 Newark-Granville Rd, Granville, Ohio 43023",(740) 587-3254,Canal Winchester,Mass,Sun,8:15 AM,,Mass,sunday,English,Church of St. Edward the Confessor,,,,,
St Edward the Confessor,"785 Newark-Granville Rd, Granville, Ohio 43023",(740) 587-3254,Canal Winchester,Confession,Sat,4:00 PM,4:30 PM,Confession,saturday,English,Church of St. Edward the Confessor,,,,,
St Edward the Confessor,"785 Newark-Granville Rd, Granville, Ohio 43023",(740) 587-3254,Canal Winchester,Adoration,Mon,9:30 AM,11:30 AM,Adoration,specific_weekday,English,Church of St. Edward the Confessor,,,,,exposition
St Edward the Confessor,"785 Newark-Granville Rd, Granville, Ohio 43023",(740) 587-3254,Canal Winchester,Other,,7:00 PM,,Ash Wednesday,special_event,English,Church of St. Edward the Confessor,,2026-02-18,,,Ash Wednesday
St Edward the Confessor,"785 Newark-Granville Rd, Granville, Ohio 43023",(740) 587-3254,Canal Winchester,Other,,9:00 AM,,Ash Wednesday,special_event,English,Church of St. Edward the Confessor,,2026-02-18,,,Ash Wednesday
St. Agatha,"1860 Northam Rd, Upper Arlington, Ohio 43221-3299",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Mon,8:00 AM,,Mass,specific_weekday,English,,,,,,
St. Agatha,"1860 Northam Rd, Upper Arlington, Ohio 43221-3299",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,8:00 AM,,Mass,specific_weekday,English,,,,,,
St. Agatha,"1860 Northam Rd, Upper Arlington, Ohio 43221-3299",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Wed,8:30 AM,,Mass,specific_weekday,English,,,,,,
St. Agatha,"1860 Northam Rd, Upper Arlington, Ohio 43221-3299",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Thu,8:00 AM,,Mass,specific_weekday,English,,,,,,
St. Agatha,"1860 Northam Rd, Upper Arlington, Ohio 43221-3299",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Fri,8:00 AM,,Mass,specific_weekday,English,,,,,,
St. Agatha,"1860 Northam Rd, Upper Arlington, Ohio 43221-3299",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sat,5:00 PM,,Mass,saturday,English,,,,,,vigil
St. Agatha,"1860 Northam Rd, Upper Arlington, Ohio 43221-3299",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,11:00 AM,,Mass,sunday,English,,,,,,
St. Agatha,"1860 Northam Rd, Upper Arlington, Ohio 43221-3299",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,8:30 AM,,Mass,sunday,English,,,,,,
St. Agatha,"1860 Northam Rd, Upper Arlington, Ohio 43221-3299",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,7:00 PM,,Ash Wednesday Mass with Ashes,special_event,English,,,2026-02-18,,,Ash Wednesday Mass with Ashes
St. Agatha,"1860 Northam Rd, Upper Arlington, Ohio 43221-3299",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,,8:30 AM,,Ash Wednesday Mass with Ashes,special_event,English,,,2026-02-18,,,Ash Wednesday Mass with Ashes; note: All School Mass; doors locked promptly at 08:30; arrives early
St. Agatha,"1860 Northam Rd, Upper Arlington, Ohio 43221-3299",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sat,4:00 PM,,Confessions,saturday,English,,,,,,until all heard or celebrant must prepare for Mass
St. Agatha,"1860 Northam Rd, Upper Arlington, Ohio 43221-3299",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,Wed,9:00 AM,11:00 AM,Adoration,specific_weekday,English,,,,,,exposition
St. Agatha,"1860 Northam Rd, Upper Arlington, Ohio 43221-3299",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Adoration,Thu,7:00 PM,8:00 PM,Adoration,specific_weekday,English,,,,,,exposition
St. Agatha,"1860 Northam Rd, Upper Arlington, Ohio 43221-3299",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,11:00 AM,,All Saints Day,special_event,English,,,2026-11-01,,,All Saints Day
St. Agatha,"1860 Northam Rd, Upper Arlington, Ohio 43221-3299",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,12:00 PM,,Ash Wednesday Noon Liturgy,special_event,English,,,2026-02-18,,,Ash Wednesday Noon Liturgy
St. Agatha,"1860 Northam Rd, Upper Arlington, Ohio 43221-3299",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,8:30 AM,,All Saints Day,special_event,English,,,2026-11-01,,,All Saints Day
St. Agatha,"1860 Northam Rd, Upper Arlington, Ohio 43221-3299",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,8:30 AM,,Immaculate Conception,special_event,English,,,2026-12-08,,,Immaculate Conception; note: All School Mass; doors locked promptly at 08:30
St. Agatha,"1860 Northam Rd, Upper Arlington, Ohio 43221-3299",(614) 488-6149,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,TBD,,2026 VBS,parish_event,English,,,2026-06-01,,,to 2026-06- 09:00–12:00
St. Agnes,"2364 W Mound St, Columbus, Ohio 43204-2997",(614) 276-5413,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,7:00 PM,,Mass,specific_weekday,spanish,,,,,,
St. Agnes,"2364 W Mound St, Columbus, Ohio 43204-2997",(614) 276-5413,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,9:00 AM,,Mass,specific_weekday,english,,,,,,
St. Agnes,"2364 W Mound St, Columbus, Ohio 43204-2997",(614) 276-5413,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Wed,7:00 PM,,Mass,specific_weekday,spanish,,,,,,
St. Agnes,"2364 W Mound St, Columbus, Ohio 43204-2997",(614) 276-5413,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Wed,9:00 AM,,Mass,specific_weekday,english,,,,,,
St. Agnes,"2364 W Mound St, Columbus, Ohio 43204-2997",(614) 276-5413,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Thu,7:00 PM,,Mass,specific_weekday,spanish,,,,,,
St. Agnes,"2364 W Mound St, Columbus, Ohio 43204-2997",(614) 276-5413,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Thu,9:00 AM,,Mass,specific_weekday,english,,,,,,
St. Agnes,"2364 W Mound St, Columbus, Ohio 43204-2997",(614) 276-5413,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Fri,7:00 PM,,Mass,specific_weekday,spanish,,,,,,
St. Agnes,"2364 W Mound St, Columbus, Ohio 43204-2997",(614) 276-5413,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,11:00 AM,,Mass,sunday,spanish,,,,,,
St. Agnes,"2364 W Mound St, Columbus, Ohio 43204-2997",(614) 276-5413,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,1:00 PM,,Mass,sunday,spanish,,,,,,
St. Agnes,"2364 W Mound St, Columbus, Ohio 43204-2997",(614) 276-5413,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,9:00 AM,,Mass,sunday,bilingual,,,,,,
St. Aloysius,"2165 W Broad St, Columbus, Ohio 43223",(614) 276-6587,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sat,4:00 PM,,Mass,saturday,english,Saint Aloysius Church,,,,,
St. Aloysius,"2165 W Broad St, Columbus, Ohio 43223",(614) 276-6587,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,10:30 AM,,Mass,sunday,English,Saint Aloysius Church,,,,,note: Ghanaian
St. Aloysius,"2165 W Broad St, Columbus, Ohio 43223",(614) 276-6587,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Sun,9:00 AM,,Mass,sunday,english,Saint Aloysius Church,,,,,
St. Aloysius,"2165 W Broad St, Columbus, Ohio 43223",(614) 276-6587,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sat,TBD,,Confessions,saturday,English,,,,,,by Appointment only
St. Aloysius,"2165 W Broad St, Columbus, Ohio 43223",(614) 276-6587,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Confession,Sun,TBD,,Confessions,sunday,English,,,,,,by Appointment only
St. Aloysius,"2165 W Broad St, Columbus, Ohio 43223",(614) 276-6587,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,12:00 PM,,Ash Wednesday,special_event,English,Saint Aloysius Church,,2026-02-18,,,Ash Wednesday
St. Aloysius,"2165 W Broad St, Columbus, Ohio 43223",(614) 276-6587,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Other,,7:00 PM,,Ash Wednesday,special_event,English,Saint Aloysius Church,,2026-02-18,,,Ash Wednesday
St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus, OH 43220",+1-614-451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Mon,6:30 AM,,Mass,weekday,english,St. Andrew,,,,,
St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus, Ohio 43220",(614) 451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Mon,6:30 AM,,Mass,weekday,English,,,,,,
St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus, OH 43220",+1-614-451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Mon,8:30 AM,,Mass,weekday,english,St. Andrew,,,,,
St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus, Ohio 43220",(614) 451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Mon,8:30 AM,,Mass,weekday,English,,,,,,
St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus, OH 43220",+1-614-451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,6:30 AM,,Mass,weekday,english,St. Andrew,,,,,
St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus, Ohio 43220",(614) 451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,6:30 AM,,Mass,weekday,English,,,,,,
St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus, OH 43220",+1-614-451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,8:30 AM,,Mass,weekday,english,St. Andrew,,,,,
St. Andrew Catholic Church Parish Office,"1899 McCoy Rd, Columbus, Ohio 43220",(614) 451-4290,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,Tue,8:30 AM,,Mass,weekday,English,,,,,,
