Date,Date Sort,Day,Church,Address,Phone,Communities Served,Category,Time,End Time,Service Name,Language,Location,Notes
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. James the Less,"1652 Oakland Park Ave, Columbus",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,12:30 PM,,Mass,spanish,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. James the Less,"1652 Oakland Park Ave, Columbus",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:00 AM,,Mass,english,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. James the Less,"1652 Oakland Park Ave, Columbus",(614) 262-1179,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:30 AM,,Mass,spanish,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Joan of Arc,"10700 Liberty Rd S, Powell",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,10:00 AM,,Mass,English,St. Joan of Arc,livestream
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Joan of Arc,"10700 Liberty Rd S, Powell",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,12:00 PM,,Mass,English,St. Joan of Arc,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Joan of Arc,"10700 Liberty Rd S, Powell",(614) 761-0905,Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:00 AM,,Mass,English,St. Joan of Arc,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. John Chrysostom (Ruthenian),"5858 Cleveland Ave, Columbus",(614) 882-7578,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,10:00 AM,,Divine Liturgy,English,,tags
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. John Chrysostom (Ruthenian),"5858 Cleveland Ave, Columbus",(614) 882-7578,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,12:00 PM,,Ge'ez Divine Liturgy,English,,tags
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. John Neumann,"9633 E State Rt 37, Sunbury",(740) 965-1358,Hilliard; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:00 AM,,Mass,english,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. John Neumann,"9633 E State Rt 37, Sunbury",(740) 965-1358,Hilliard; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,5:00 PM,,Mass,english,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. John Neumann,"9633 E State Rt 37, Sunbury",(740) 965-1358,Hilliard; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,english,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. John XXIII,"5170 Winchester Southern Rd NW, Canal Winchester",(614) 920-1563,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:00 AM,,Mass,English,St. John XXIII Church,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. John XXIII,"5170 Winchester Southern Rd NW, Canal Winchester",(614) 920-1563,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:30 AM,,Mass,English,St. John XXIII Church,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. John the Baptist,"720 Hamlet St, Columbus",(614) 294-5319,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:30 AM,,Mass,English,St. John the Baptist,livestream
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Joseph,"134 W Mound St, Circleville",(740) 477-2549,Canal Winchester; Groveport; Grove City,Mass,11:15 AM,,Mass,english,,Regular Schedule: September - May
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Joseph,"308 Elm St, Sugar Grove",(740) 654-1893,Canal Winchester; Groveport,Mass,8:00 AM,,Mass,English,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Joseph,"140 W Ave, Plain City",(614) 873-8850,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:30 AM,,Mass,English,"Church, 140 West Ave.",
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Joseph Cathedral,"212 E Broad St, Columbus",(614) 224-1295,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,10:30 AM,,Mass,english,St. Joseph Cathedral,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Joseph Cathedral,"212 E Broad St, Columbus",(614) 224-1295,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,12:30 PM,,Mass,english,St. Joseph Cathedral,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Joseph Cathedral,"212 E Broad St, Columbus",(614) 224-1295,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,5:15 PM,,Mass,english,St. Joseph Cathedral,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Josephine Bakhita Parish,"6077 Sharon Woods Blvd, Columbus",(614) 891-0150,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:00 AM,,Mass,English,,livestream
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Josephine Bakhita Parish,"6077 Sharon Woods Blvd, Columbus",(614) 891-0150,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,English,,livestream
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Leonard,"57 Dorsey Mill Rd, Heath",17405225270,Canal Winchester,Mass,11:00 AM,,Mass,English,,livestream
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Leonard,"57 Dorsey Mill Rd, Heath",17405225270,Canal Winchester,Mass,8:30 AM,,Mass,English,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Margaret of Cortona,"1600 N Hague Ave, Columbus",(614) 279-1690,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,10:30 AM,,Mass,english,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Margaret of Cortona,"1600 N Hague Ave, Columbus",(614) 279-1690,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:30 AM,,Mass,english,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Mary,"5684 Rd, Groveport",16144971324,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:00 AM,,Mass,english,St. Mary,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Mary,"82 E William St, Delaware",(740) 363-4641,Hilliard; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:30 AM,,Mass,English,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Mary,"5684 Rd, Groveport",16144971324,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,12:30 PM,,Mass,spanish,St. Mary,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Mary,"82 E William St, Delaware",(740) 363-4641,Hilliard; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,2:00 PM,,Mass,spanish,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Mary,"82 E William St, Delaware",(740) 363-4641,Hilliard; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,7:30 AM,,Mass,English,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Mary,"82 E William St, Delaware",(740) 363-4641,Hilliard; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,English,,livestream
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Mary,"5684 Rd, Groveport",16144971324,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,english,St. Mary,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Mary Magdalene,"473 S Roys Ave, Columbus",(614) 274-1121,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:00 AM,,Mass,english,St. Mary Magdalene,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Mary Magdalene,"473 S Roys Ave, Columbus",(614) 274-1121,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,english,St. Mary Magdalene,livestream
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Mary of the Assumption,"684 S 3rd St, Columbus",(614) 445-9668,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:00 AM,,Mass,english,St. Mary,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Mary of the Assumption,"684 S 3rd St, Columbus",(614) 445-9668,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,12:30 PM,,Mass,spanish,St. Mary,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Mary of the Assumption,"684 S 3rd St, Columbus",(614) 445-9668,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,english,St. Mary,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Mary’s Syro Malabar Catholic Mission,"893 Hamlet St, Columbus",614 956 9116,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,3:15 PM,,Mass,english,St Mary's Syro Malabar Catholic Mission,note: every other Sunday
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Mary’s Syro Malabar Catholic Mission,"893 Hamlet St, Columbus",614 956 9116,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,4:30 PM,,Mass,English,St Mary's Syro Malabar Catholic Mission,malayalam
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Matthias,"1582 Ferris Rd, Columbus",16142673406,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,11:00 AM,,Mass,English,,livestream
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Matthias,"1582 Ferris Rd, Columbus",16142673406,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,English,,livestream
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Michael,"40 Walnut St, Mechanicsburg",(937) 653-1375,Hilliard,Mass,11:00 AM,,Mass,English,St. Mary,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Michael,"40 Walnut St, Mechanicsburg",(937) 653-1375,Hilliard,Mass,8:30 AM,,Mass,English,St. Mary,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Michael the Archangel,"5750 N High St, Worthington",614-885-7814,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,10:30 AM,,Mass,English,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Michael the Archangel,"5750 N High St, Worthington",614-885-7814,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,12:30 PM,,Mass,English,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Michael the Archangel,"5750 N High St, Worthington",614-885-7814,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,5:00 PM,,Mass,English,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Michael the Archangel,"5750 N High St, Worthington",614-885-7814,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:30 AM,,Mass,English,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Patrick,"280 N Grant Ave, Columbus",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,10:30 AM,,Mass,English,St. Patrick Church,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Patrick,"61 S Union St, London",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,10:30 AM,,Mass,English,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Patrick,"280 N Grant Ave, Columbus",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,12:00 PM,,Mass,English,St. Patrick Church,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Patrick,"280 N Grant Ave, Columbus",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,7:00 AM,,Mass,English,St. Patrick Church,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Patrick,"61 S Union St, London",(740) 852-0942,Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,7:30 AM,,Mass,English,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Patrick,"280 N Grant Ave, Columbus",(614) 240-5910,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,9:00 AM,,Mass,English,St. Patrick Church,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Paul the Apostle,"313 N State St, Westerville",(614) 882-2109,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,10:00 AM,,Mass,English,,livestream
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Paul the Apostle,"313 N State St, Westerville",(614) 882-2109,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,12:00 PM,,Mass,English,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Paul the Apostle,"313 N State St, Westerville",(614) 882-2109,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,5:00 PM,,Mass,English,,
"Sun, Feb 22, 2026",2026-02-22,Sunday,St. Paul the Apostle,"313 N State St, Westerville",(614) 882-2109,Canal Winchester; Groveport; Hilliard; Grove City; Obetz; Hamilton Township; Lithopolis; Lockbourne; Madison Township; West Columbus; Lincoln Village; Prairie Township; Westgate; Galloway; Urbancrest; Commercial Point,Mass,8:00 AM,,Mass,English,,
